left;1458050961604;1;2;0;0;1;0;0;121744
left;1458050961605;13;7;13;5;40;7;5;126222
left;1458050961609;10;5;10;8;48;11;7;126242
left;1458050961613;9;5;9;9;51;12;8;126252
left;1458050961613;1;2;0;0;1;0;0;121754
left;1458050961613;10;5;12;6;43;9;6;126232
right;1458050961614;9;4;8;7;45;8;7;126242
left;1458050961614;1;1;0;0;1;0;1;121784
left;1458050961615;1;2;0;0;1;0;1;121784
right;1458050961615;1;2;0;1;1;0;1;121784
right;1458050961615;1;2;0;1;1;0;1;121784
left;1458050961615;10;4;8;10;55;15;10;126262
right;1458050961618;6;3;5;10;64;27;12;126282
left;1458050961618;9;4;7;11;60;18;12;126272
right;1458050961619;6;3;5;10;64;27;12;126282
right;1458050961620;8;4;7;8;48;9;8;126252
left;1458050961622;1;2;0;0;1;0;0;121794
left;1458050961623;1;2;0;0;1;0;0;121794
right;1458050961623;1;3;0;1;1;0;0;121794
right;1458050961624;1;3;0;1;1;0;0;121794
left;1458050961624;9;4;6;12;63;22;14;126282
right;1458050961626;5;3;5;11;69;29;13;126292
right;1458050961626;5;3;5;11;69;29;13;126292
left;1458050961626;10;5;10;8;48;11;7;126242
left;1458050961630;1;2;0;0;1;0;0;121804
left;1458050961630;1;2;0;0;1;0;0;121804
right;1458050961630;1;3;0;0;1;0;0;121804
right;1458050961630;1;3;0;0;1;0;0;121804
left;1458050961630;0;2;0;0;1;0;1;121764
right;1458050961633;5;3;3;12;73;34;13;126302
left;1458050961634;8;4;5;13;68;24;16;126292
right;1458050961634;5;3;3;12;73;34;13;126302
right;1458050961636;8;3;6;10;52;12;9;126262
left;1458050961640;1;2;0;0;1;0;0;121774
left;1458050961640;8;4;3;15;72;28;16;126302
right;1458050961641;5;3;4;13;77;39;16;126312
right;1458050961641;5;3;4;13;77;39;16;126312
left;1458050961641;8;3;4;16;77;32;19;126312
left;1458050961645;1;2;0;0;1;0;0;121814
right;1458050961645;1;3;0;1;1;0;0;121814
left;1458050961645;1;2;0;0;2;0;0;121814
right;1458050961645;1;3;0;1;1;0;0;121814
right;1458050961646;8;3;5;10;57;14;11;126272
left;1458050961646;1;2;0;0;1;0;1;121784
left;1458050961647;9;5;9;9;51;12;8;126252
left;1458050961652;1;1;0;0;2;0;0;121824
left;1458050961652;1;2;0;0;2;0;0;121824
right;1458050961652;1;2;0;0;1;0;0;121824
right;1458050961653;1;2;0;0;1;0;0;121824
right;1458050961654;8;3;4;12;61;17;14;126282
right;1458050961655;7;3;4;13;65;19;15;126292
right;1458050961656;6;2;4;14;81;43;17;126322
right;1458050961656;6;2;4;14;81;43;17;126322
left;1458050961656;8;2;4;17;80;36;20;126322
left;1458050961656;10;4;8;10;55;15;10;126262
left;1458050961660;1;1;0;0;1;0;0;121834
right;1458050961660;1;2;0;0;1;0;0;121834
right;1458050961660;1;2;0;0;1;0;0;121834
left;1458050961660;1;2;0;0;1;0;0;121794
left;1458050961661;1;2;0;0;1;0;0;121804
left;1458050961662;1;2;0;0;1;0;0;121834
right;1458050961663;6;2;3;16;84;49;18;126332
right;1458050961663;6;2;3;16;84;49;18;126332
left;1458050961663;8;3;3;19;83;40;21;126332
left;1458050961664;9;4;7;11;60;18;12;126272
left;1458050961666;9;4;6;12;63;22;14;126282
right;1458050961667;7;3;3;14;69;22;15;126302
left;1458050961667;1;2;0;0;2;0;0;121814
right;1458050961671;6;3;3;16;86;53;19;126342
right;1458050961672;6;3;3;16;86;53;19;126342
left;1458050961672;9;3;3;19;85;44;23;126342
left;1458050961673;8;4;5;13;68;24;16;126292
right;1458050961674;7;3;3;15;73;25;18;126312
left;1458050961677;1;2;0;0;1;0;0;121844
left;1458050961677;1;2;0;0;1;0;0;121844
right;1458050961677;1;3;0;0;1;0;0;121844
right;1458050961677;1;3;0;0;1;0;0;121844
right;1458050961678;7;2;3;16;77;28;19;126322
left;1458050961683;8;4;3;15;72;28;16;126302
left;1458050961683;2;2;0;0;1;0;1;121854
left;1458050961684;1;2;0;0;2;0;1;121854
left;1458050961685;1;2;0;0;2;0;0;121824
right;1458050961686;5;3;3;17;87;56;20;126352
right;1458050961686;5;3;3;17;87;56;20;126352
left;1458050961686;8;3;3;21;87;46;24;126352
right;1458050961688;7;2;3;18;79;32;20;126332
right;1458050961689;2;3;0;0;1;0;0;121854
left;1458050961689;8;3;4;16;77;32;19;126312
right;1458050961690;2;3;0;0;1;0;0;121854
left;1458050961690;7;2;0;0;1;0;0;121864
left;1458050961690;6;3;0;0;1;0;0;121864
right;1458050961693;7;3;0;1;1;0;0;121864
right;1458050961694;5;3;2;17;85;59;20;126362
right;1458050961694;5;3;2;17;85;59;20;126362
right;1458050961698;7;3;0;1;1;0;0;121864
right;1458050961698;7;3;2;18;82;35;22;126342
left;1458050961700;1;2;0;0;1;0;0;121834
right;1458050961701;5;3;3;18;83;61;20;126372
right;1458050961703;5;3;3;18;83;61;20;126372
left;1458050961704;8;3;2;21;85;48;24;126362
left;1458050961704;8;2;4;17;80;36;20;126322
left;1458050961705;14;4;0;0;2;0;0;121874
left;1458050961705;16;3;0;0;2;0;0;121874
right;1458050961705;18;5;0;0;1;0;0;121874
right;1458050961705;18;5;0;0;1;0;0;121874
left;1458050961708;8;3;3;19;83;40;21;126332
left;1458050961709;1;2;0;0;1;0;0;121844
left;1458050961710;8;3;3;22;83;50;24;126372
left;1458050961712;27;3;0;0;1;0;1;121884
left;1458050961712;25;4;0;0;2;0;1;121884
right;1458050961712;30;4;0;1;1;0;0;121884
right;1458050961712;30;4;0;1;1;0;0;121884
left;1458050961715;9;3;3;19;85;44;23;126342
right;1458050961716;5;2;2;18;80;63;20;126382
right;1458050961716;5;2;2;18;80;63;20;126382
left;1458050961716;8;3;3;21;87;46;24;126352
left;1458050961720;8;3;2;22;79;52;24;126382
left;1458050961720;8;3;2;21;85;48;24;126362
left;1458050961720;40;4;0;0;1;0;1;121894
left;1458050961721;37;5;0;0;1;0;1;121894
right;1458050961725;44;6;0;1;1;0;0;121894
right;1458050961725;5;2;3;17;74;59;21;126392
right;1458050961725;5;2;3;17;74;59;21;126392
left;1458050961726;1;2;0;0;2;0;1;121854
left;1458050961730;7;3;3;20;74;49;25;126392
left;1458050961730;8;3;3;22;83;50;24;126372
right;1458050961731;44;6;0;1;1;0;0;121894
right;1458050961732;4;2;2;14;66;58;19;126402
left;1458050961735;56;4;0;1;2;0;0;121904
left;1458050961735;51;6;0;1;2;0;0;121904
right;1458050961735;62;7;0;1;2;0;0;121904
right;1458050961735;62;7;0;1;2;0;0;121904
left;1458050961736;6;3;0;0;1;0;0;121864
left;1458050961736;6;3;3;17;65;48;23;126402
left;1458050961736;8;3;2;22;79;52;24;126382
right;1458050961737;4;2;2;14;66;58;19;126402
right;1458050961738;7;3;2;20;83;36;23;126352
right;1458050961742;75;9;1;1;1;0;0;121914
left;1458050961742;62;8;1;0;2;0;1;121914
right;1458050961742;75;9;1;1;1;0;0;121914
right;1458050961746;3;2;2;12;58;55;17;126412
right;1458050961746;3;2;2;12;58;55;17;126412
left;1458050961746;5;2;2;14;57;45;20;126412
left;1458050961748;68;6;0;0;1;0;1;121914
right;1458050961748;7;3;2;20;81;38;23;126362
left;1458050961749;78;6;0;0;1;0;0;121924
right;1458050961750;86;10;0;1;1;0;0;121924
right;1458050961753;86;10;0;1;1;0;0;121924
left;1458050961753;5;2;2;12;46;42;15;126422
left;1458050961754;14;4;0;0;2;0;0;121874
right;1458050961754;3;2;2;10;46;51;13;126422
left;1458050961757;71;9;0;0;1;0;0;121924
right;1458050961759;3;2;2;10;46;51;13;126422
right;1458050961761;3;2;2;7;35;49;8;126432
left;1458050961761;4;2;2;8;35;41;10;126432
right;1458050961762;3;2;2;7;35;49;8;126432
left;1458050961763;7;3;3;20;74;49;25;126392
right;1458050961763;7;3;2;21;79;40;23;126372
left;1458050961765;83;9;0;1;2;0;1;121934
left;1458050961765;76;12;0;1;2;0;1;121934
right;1458050961765;92;13;0;1;1;0;0;121934
right;1458050961765;92;13;0;1;1;0;0;121934
left;1458050961765;25;4;0;0;2;0;1;121884
left;1458050961769;6;3;3;17;65;48;23;126402
right;1458050961769;7;2;2;21;76;41;23;126382
left;1458050961772;90;12;0;0;2;0;0;121944
left;1458050961773;82;16;1;0;2;0;0;121944
right;1458050961773;100;18;1;1;2;0;0;121944
right;1458050961774;100;18;1;1;2;0;0;121944
right;1458050961776;3;1;1;6;25;47;6;126442
right;1458050961776;3;1;1;6;25;47;6;126442
left;1458050961776;4;1;2;7;25;38;7;126442
right;1458050961776;6;2;3;19;70;39;24;126392
left;1458050961779;5;2;2;14;57;45;20;126412
left;1458050961779;93;15;1;0;2;0;0;121954
left;1458050961780;85;21;1;0;2;0;0;121954
right;1458050961780;103;23;1;1;1;0;0;121954
right;1458050961780;103;23;1;1;1;0;0;121954
left;1458050961780;5;2;2;12;46;42;15;126422
right;1458050961784;2;1;2;4;17;39;4;126452
right;1458050961784;2;1;2;4;17;39;4;126452
right;1458050961786;5;2;2;16;62;38;22;126402
left;1458050961790;37;5;0;0;1;0;1;121894
left;1458050961790;4;2;2;8;35;41;10;126432
left;1458050961794;3;1;2;5;17;32;4;126452
left;1458050961795;83;26;2;1;2;0;1;121964
left;1458050961795;91;18;1;1;2;0;1;121964
right;1458050961795;100;28;2;1;2;0;0;121964
right;1458050961795;100;28;2;1;2;0;0;121964
right;1458050961800;2;1;2;2;12;29;2;126462
right;1458050961800;2;1;2;2;12;29;2;126462
left;1458050961800;3;1;2;3;12;23;3;126462
left;1458050961800;4;1;2;7;25;38;7;126442
left;1458050961801;51;6;0;1;2;0;0;121904
left;1458050961801;62;8;1;0;2;0;1;121914
left;1458050961805;93;22;1;0;2;0;0;121974
left;1458050961805;85;30;2;0;3;0;0;121974
left;1458050961805;71;9;0;0;1;0;0;121924
right;1458050961806;1;1;2;1;9;20;1;126472
right;1458050961810;1;1;2;1;9;20;1;126472
right;1458050961811;103;33;3;1;2;0;0;121974
right;1458050961811;100;36;3;1;2;0;0;121984
right;1458050961811;5;2;2;13;55;36;19;126412
right;1458050961812;4;2;2;11;44;33;15;126422
left;1458050961814;83;33;2;1;3;0;0;121984
right;1458050961815;2;1;1;1;5;12;1;126482
left;1458050961816;2;1;2;2;9;17;2;126472
right;1458050961816;103;33;3;1;2;0;0;121974
right;1458050961817;2;1;1;1;5;12;1;126482
left;1458050961821;3;1;2;5;17;32;4;126452
left;1458050961822;91;24;2;1;2;0;0;121984
right;1458050961823;4;2;1;8;33;32;9;126432
left;1458050961826;91;25;2;1;2;0;1;121994
right;1458050961826;101;38;3;1;2;0;0;121994
right;1458050961827;2;1;1;0;3;6;0;126492
left;1458050961826;84;34;3;1;3;0;1;121994
right;1458050961827;100;36;3;1;2;0;0;121984
right;1458050961827;101;38;3;1;2;0;0;121994
left;1458050961828;3;1;2;3;12;23;3;126462
left;1458050961831;2;1;2;2;9;17;2;126472
left;1458050961832;89;27;2;1;2;0;0;122004
right;1458050961833;98;40;3;1;2;0;0;122004
left;1458050961833;2;1;1;1;5;10;1;126482
right;1458050961837;1;1;1;0;2;2;0;126502
left;1458050961837;81;37;3;1;3;0;0;122004
right;1458050961838;2;1;1;0;3;6;0;126492
right;1458050961838;1;1;1;0;2;2;0;126502
right;1458050961839;94;40;4;1;2;0;0;122014
left;1458050961840;78;37;3;1;3;0;0;122014
right;1458050961842;3;1;1;7;24;30;7;126442
right;1458050961847;2;1;1;5;17;26;4;126452
left;1458050961848;2;1;1;1;5;10;1;126482
left;1458050961848;2;1;1;0;3;5;0;126492
right;1458050961848;1;2;1;0;2;1;0;126512
right;1458050961849;1;2;1;0;2;1;0;126512
left;1458050961849;76;12;0;1;2;0;1;121934
right;1458050961853;2;1;1;0;2;1;0;126522
left;1458050961854;85;26;2;1;2;0;0;122014
left;1458050961855;74;38;2;1;3;0;1;122024
right;1458050961855;89;42;3;1;2;0;0;122024
right;1458050961858;2;1;2;3;11;19;3;126462
right;1458050961859;2;1;2;2;8;13;1;126472
left;1458050961859;2;1;1;0;3;5;0;126492
right;1458050961860;2;1;1;0;2;1;0;126522
left;1458050961864;81;27;1;1;2;0;1;122024
left;1458050961864;82;16;1;0;2;0;0;121944
left;1458050961865;69;36;3;1;2;0;1;122034
right;1458050961865;83;39;3;1;2;0;1;122034
right;1458050961866;1;1;1;0;1;1;0;126532
right;1458050961866;1;1;1;0;1;1;0;126532
left;1458050961868;2;1;1;0;2;2;0;126502
left;1458050961870;2;2;1;0;2;1;0;126512
left;1458050961870;2;1;1;0;2;2;0;126502
right;1458050961874;98;40;3;1;2;0;0;122004
left;1458050961875;75;26;2;1;2;0;1;122034
left;1458050961875;73;27;2;1;2;0;1;122044
left;1458050961875;67;38;3;1;2;0;1;122044
right;1458050961876;81;41;3;2;2;0;1;122044
right;1458050961879;1;1;1;0;1;1;0;126542
left;1458050961880;2;1;1;0;2;1;0;126522
right;1458050961881;1;1;1;0;1;1;0;126552
right;1458050961881;94;40;4;1;2;0;0;122014
left;1458050961881;2;2;1;0;2;1;0;126512
right;1458050961884;72;40;3;2;2;0;0;122054
left;1458050961885;65;27;1;1;2;0;1;122054
left;1458050961885;85;21;1;0;2;0;0;121954
left;1458050961885;60;37;2;1;3;0;1;122054
right;1458050961886;1;1;1;0;1;1;0;126542
left;1458050961886;2;1;1;0;1;1;0;126532
left;1458050961890;2;1;1;0;1;1;0;126542
right;1458050961890;89;42;3;1;2;0;0;122024
right;1458050961891;83;39;3;1;2;0;1;122034
right;1458050961891;81;41;3;2;2;0;1;122044
left;1458050961892;58;25;1;1;3;0;1;122064
left;1458050961892;83;26;2;1;2;0;1;121964
right;1458050961895;1;1;1;0;1;1;0;126552
right;1458050961896;1;1;1;0;1;0;0;126562
left;1458050961896;85;30;2;0;3;0;0;121974
left;1458050961896;2;1;1;0;1;0;0;126552
left;1458050961896;2;1;1;0;1;0;0;126562
right;1458050961897;64;38;3;2;3;0;1;122064
right;1458050961897;72;40;3;2;2;0;0;122054
right;1458050961901;60;36;3;2;4;0;1;122074
left;1458050961902;54;24;2;2;4;0;1;122074
left;1458050961902;53;35;2;1;4;0;1;122064
right;1458050961902;1;1;1;0;1;0;0;126562
right;1458050961905;1;1;0;0;1;1;0;126572
left;1458050961906;83;33;2;1;3;0;0;121984
left;1458050961906;2;1;0;0;1;0;0;126572
right;1458050961907;64;38;3;2;3;0;1;122064
right;1458050961907;60;36;3;2;4;0;1;122074
left;1458050961911;50;33;2;2;5;0;1;122074
left;1458050961911;2;1;1;0;1;0;0;126582
right;1458050961912;1;1;0;0;1;1;0;126582
right;1458050961913;2;1;1;1;5;8;1;126482
left;1458050961913;2;1;1;0;2;1;0;126522
left;1458050961916;44;31;2;2;4;0;1;122084
left;1458050961916;48;22;1;2;3;0;1;122084
right;1458050961916;53;34;2;2;3;0;1;122084
right;1458050961916;53;34;2;2;3;0;1;122084
right;1458050961917;1;1;0;0;1;1;0;126572
left;1458050961917;84;34;3;1;3;0;1;121994
right;1458050961918;2;1;1;0;3;4;0;126492
left;1458050961918;2;1;1;0;1;1;0;126532
right;1458050961923;46;33;3;2;4;0;1;122094
left;1458050961923;42;22;1;2;4;0;2;122094
left;1458050961923;38;30;2;2;5;0;2;122094
right;1458050961928;1;1;0;0;1;1;0;126592
left;1458050961928;2;1;1;0;1;0;0;126592
right;1458050961929;2;1;1;0;2;1;0;126502
right;1458050961931;41;31;2;2;4;1;1;122104
left;1458050961931;34;29;2;2;5;0;2;122104
right;1458050961932;46;33;3;2;4;0;1;122094
right;1458050961932;2;2;1;0;2;0;0;126512
left;1458050961932;81;37;3;1;3;0;0;122004
left;1458050961934;37;21;1;2;4;0;2;122104
right;1458050961934;1;1;0;0;1;1;0;126582
right;1458050961935;1;1;1;0;1;0;0;126602
right;1458050961939;41;31;2;2;4;1;1;122104
left;1458050961939;2;1;1;0;1;1;0;126542
right;1458050961939;2;1;1;0;2;1;0;126522
right;1458050961940;2;1;1;0;1;0;0;126532
right;1458050961944;1;1;0;0;1;1;0;126592
left;1458050961944;1;2;1;0;1;0;0;126602
left;1458050961945;31;26;2;2;7;0;2;122114
right;1458050961945;37;28;3;3;5;1;1;122114
left;1458050961945;34;18;1;2;6;1;1;122114
left;1458050961948;2;1;1;0;1;0;0;126552
right;1458050961949;1;1;1;0;1;0;0;126612
left;1458050961949;1;1;1;0;0;0;0;126612
left;1458050961949;2;1;1;0;1;0;0;126562
left;1458050961949;78;37;3;1;3;0;0;122014
left;1458050961950;74;38;2;1;3;0;1;122024
right;1458050961950;37;28;3;3;5;1;1;122114
right;1458050961955;34;26;2;3;5;1;1;122124
left;1458050961956;28;23;2;3;7;0;2;122124
left;1458050961957;31;17;1;2;6;1;1;122124
right;1458050961958;2;1;1;0;1;0;0;126542
left;1458050961960;1;1;1;0;0;0;0;126622
right;1458050961961;2;1;1;0;1;0;0;126552
right;1458050961962;1;1;1;0;1;0;0;126602
left;1458050961963;1;1;1;0;1;0;0;126632
left;1458050961964;69;36;3;1;2;0;1;122034
right;1458050961965;29;25;2;3;6;1;2;122134
right;1458050961965;1;1;1;0;1;0;0;126612
left;1458050961965;24;23;2;2;8;0;2;122134
right;1458050961966;1;1;1;0;0;0;0;126622
right;1458050961966;1;1;1;0;1;0;0;126632
right;1458050961967;34;26;2;3;5;1;1;122124
right;1458050961970;29;25;2;3;6;1;2;122134
right;1458050961971;0;1;0;0;0;0;0;126642
left;1458050961971;67;38;3;1;2;0;1;122044
right;1458050961971;1;1;1;0;0;0;0;126622
left;1458050961972;26;16;1;2;7;1;2;122134
left;1458050961975;24;15;1;2;8;0;2;122144
left;1458050961975;22;21;2;2;10;0;2;122144
right;1458050961975;26;23;2;3;7;1;2;122144
left;1458050961976;1;1;0;0;0;0;0;126642
right;1458050961977;26;23;2;3;7;1;2;122144
left;1458050961980;2;1;0;0;1;0;0;126572
right;1458050961982;1;1;1;0;1;0;0;126632
right;1458050961982;2;1;0;0;1;0;0;126562
right;1458050961984;1;1;0;0;1;0;0;126572
right;1458050961985;2;1;0;0;1;0;0;126582
right;1458050961985;2;1;0;0;1;0;0;126592
left;1458050961986;1;1;0;0;0;0;0;126652
right;1458050961986;0;1;0;0;0;0;0;126652
right;1458050961986;1;1;1;0;1;0;0;126602
right;1458050961987;0;1;0;0;0;0;0;126642
left;1458050961987;60;37;2;1;3;0;1;122054
left;1458050961987;53;35;2;1;4;0;1;122064
left;1458050961988;50;33;2;2;5;0;1;122074
left;1458050961989;22;14;1;2;8;1;3;122154
left;1458050961989;20;20;2;2;9;0;3;122154
right;1458050961989;24;22;2;3;7;1;2;122154
right;1458050961989;24;22;2;3;7;1;2;122154
left;1458050961991;44;31;2;2;4;0;1;122084
right;1458050961991;0;1;0;0;0;0;0;126652
left;1458050961992;2;1;1;0;1;0;0;126582
left;1458050961993;19;13;1;2;10;1;3;122164
right;1458050961994;1;1;0;0;0;1;0;126662
right;1458050961994;1;1;0;0;0;1;0;126662
left;1458050961994;1;1;1;0;0;0;0;126662
right;1458050961996;21;21;2;3;9;1;2;122164
left;1458050961998;38;30;2;2;5;0;2;122094
right;1458050961998;1;1;0;0;0;0;0;126612
left;1458050961998;2;1;1;0;1;0;0;126592
left;1458050961999;17;19;1;3;12;1;3;122164
right;1458050962002;0;1;1;0;0;0;0;126672
right;1458050962003;21;21;2;3;9;1;2;122164
left;1458050962003;34;29;2;2;5;0;2;122104
right;1458050962003;1;1;1;0;0;0;0;126622
left;1458050962004;17;13;1;3;9;1;3;122174
left;1458050962005;16;18;2;3;11;1;3;122174
right;1458050962005;19;20;2;4;9;1;2;122174
left;1458050962006;1;2;1;0;1;0;0;126602
right;1458050962007;0;1;1;0;0;0;0;126672
left;1458050962008;1;1;1;0;0;0;0;126672
left;1458050962008;31;26;2;2;7;0;2;122114
right;1458050962009;1;1;1;0;1;0;0;126632
left;1458050962012;17;13;1;2;10;1;3;122184
left;1458050962012;16;18;1;3;13;1;3;122184
right;1458050962012;19;20;1;3;10;1;2;122184
right;1458050962012;1;1;0;0;0;0;0;126642
right;1458050962013;19;20;2;4;9;1;2;122174
right;1458050962013;19;20;1;3;10;1;2;122184
left;1458050962013;28;23;2;3;7;0;2;122124
left;1458050962014;24;23;2;2;8;0;2;122134
right;1458050962016;1;1;1;0;0;0;0;126682
right;1458050962016;1;1;1;0;0;0;0;126682
right;1458050962016;1;1;0;0;0;0;0;126652
left;1458050962019;1;1;1;0;0;0;0;126682
left;1458050962019;1;1;1;0;0;0;0;126612
left;1458050962019;16;13;1;3;12;2;3;122194
left;1458050962019;15;18;1;3;15;1;4;122194
right;1458050962020;18;19;2;4;11;2;3;122194
right;1458050962020;18;19;2;4;11;2;3;122194
left;1458050962023;1;1;1;0;0;0;0;126622
right;1458050962023;0;1;1;0;0;0;0;126692
right;1458050962023;0;1;1;0;0;0;0;126692
left;1458050962023;1;1;1;0;0;0;0;126692
left;1458050962023;1;1;1;0;1;0;0;126632
left;1458050962028;1;1;0;0;0;0;0;126642
left;1458050962028;22;21;2;2;10;0;2;122144
left;1458050962028;20;20;2;2;9;0;3;122154
left;1458050962029;1;1;0;0;0;0;0;126652
right;1458050962029;1;1;0;0;0;0;0;126662
right;1458050962029;1;1;1;0;0;0;0;126672
left;1458050962030;1;1;1;0;0;0;0;126662
left;1458050962030;17;19;1;3;12;1;3;122164
left;1458050962030;16;18;2;3;11;1;3;122174
right;1458050962031;0;1;1;0;0;0;0;126702
left;1458050962031;1;1;1;0;0;0;0;126702
right;1458050962031;0;1;1;0;0;0;0;126702
left;1458050962033;16;18;1;3;13;1;3;122184
left;1458050962034;15;18;1;3;15;1;4;122194
left;1458050962035;14;12;1;3;12;2;3;122204
left;1458050962035;13;17;1;3;15;1;3;122204
right;1458050962035;16;18;1;4;12;2;2;122204
right;1458050962035;16;18;1;4;12;2;2;122204
left;1458050962036;1;1;1;0;0;0;0;126672
left;1458050962039;1;1;1;0;0;0;0;126682
left;1458050962039;1;1;1;0;0;0;0;126692
right;1458050962041;1;1;1;0;0;0;0;126682
left;1458050962041;13;17;1;3;15;1;3;122204
right;1458050962045;1;1;0;0;0;0;0;126692
left;1458050962045;1;1;1;0;0;0;0;126702
right;1458050962045;1;1;1;0;0;0;0;126702
right;1458050962046;0;1;1;0;0;0;0;126712
right;1458050962046;0;1;1;0;0;0;0;126712
left;1458050962046;1;1;1;0;0;0;0;126712
left;1458050962046;1;1;1;0;0;0;0;126712
left;1458050962049;13;12;1;3;15;2;3;122214
left;1458050962049;12;16;1;3;18;2;3;122214
left;1458050962049;12;16;1;3;18;2;3;122214
right;1458050962049;15;18;2;4;14;2;2;122214
right;1458050962049;15;18;2;4;14;2;2;122214
right;1458050962051;1;1;1;0;0;0;0;126712
left;1458050962051;13;11;1;3;15;2;4;122224
left;1458050962052;12;16;2;4;19;1;4;122224
right;1458050962053;0;1;1;0;0;0;0;126722
right;1458050962053;0;1;1;0;0;0;0;126722
left;1458050962053;0;1;1;0;0;0;0;126722
left;1458050962053;0;1;1;0;0;0;0;126722
right;1458050962054;15;17;2;4;14;2;3;122224
right;1458050962055;0;1;0;0;0;0;0;126722
left;1458050962056;12;16;2;4;19;1;4;122224
right;1458050962057;15;17;2;4;14;2;3;122224
right;1458050962061;0;1;0;0;0;0;0;126732
left;1458050962061;0;1;1;0;0;0;0;126732
left;1458050962061;0;1;1;0;0;0;0;126732
right;1458050962061;0;1;0;0;0;0;0;126732
right;1458050962062;0;1;0;0;0;0;0;126732
left;1458050962065;13;11;1;4;18;2;4;122234
left;1458050962065;12;16;1;4;21;1;5;122234
left;1458050962065;12;16;1;4;21;1;5;122234
right;1458050962065;14;17;1;5;16;2;3;122234
right;1458050962065;14;17;1;5;16;2;3;122234
left;1458050962072;11;11;1;4;19;2;4;122244
left;1458050962072;10;15;1;4;23;1;5;122244
left;1458050962072;10;15;1;4;23;1;5;122244
right;1458050962072;12;17;2;5;18;2;3;122244
right;1458050962072;12;17;2;5;18;2;3;122244
right;1458050962076;1;1;0;0;0;0;0;126742
right;1458050962076;1;1;1;0;0;0;0;126742
right;1458050962076;1;1;1;0;0;0;0;126742
left;1458050962076;1;2;1;0;0;0;0;126742
left;1458050962076;1;2;1;0;0;0;0;126742
left;1458050962079;10;10;1;4;20;1;5;122254
left;1458050962080;9;13;1;4;25;1;5;122254
left;1458050962080;9;13;1;4;25;1;5;122254
right;1458050962080;11;15;2;5;19;2;4;122254
right;1458050962080;11;15;2;5;19;2;4;122254
right;1458050962083;1;1;0;0;0;0;0;126752
right;1458050962083;0;1;0;0;0;0;0;126752
right;1458050962083;0;1;0;0;0;0;0;126752
left;1458050962083;1;2;1;0;0;0;0;126752
left;1458050962083;1;2;1;0;0;0;0;126752
left;1458050962101;9;9;0;4;22;2;6;122264
left;1458050962101;8;13;1;4;27;2;6;122264
left;1458050962102;8;13;1;4;27;2;6;122264
right;1458050962102;10;14;1;5;21;2;5;122264
right;1458050962102;10;14;1;5;21;2;5;122264
left;1458050962103;9;9;0;4;24;2;7;122274
left;1458050962103;9;12;1;4;30;2;7;122274
left;1458050962103;9;12;1;4;30;2;7;122274
right;1458050962105;0;1;0;0;0;0;0;126762
right;1458050962106;0;1;1;0;0;0;0;126762
left;1458050962106;0;1;1;0;0;0;0;126762
left;1458050962106;0;1;1;0;0;0;0;126762
right;1458050962107;10;14;1;5;23;2;5;122274
right;1458050962105;0;1;1;0;0;0;0;126762
right;1458050962109;10;14;1;5;23;2;5;122274
right;1458050962110;0;1;0;0;0;0;0;126772
left;1458050962111;0;1;0;0;0;0;0;126772
right;1458050962113;0;1;1;0;0;0;0;126782
left;1458050962114;0;1;1;0;0;0;0;126782
right;1458050962115;0;1;0;0;0;0;0;126772
left;1458050962115;0;1;0;0;0;0;0;126772
left;1458050962115;0;1;1;0;0;0;0;126782
left;1458050962117;8;8;0;4;26;2;8;122284
left;1458050962117;7;11;1;5;32;2;8;122284
left;1458050962117;7;11;1;5;32;2;8;122284
right;1458050962117;9;12;1;5;24;3;6;122284
right;1458050962119;0;1;0;0;0;0;0;126782
right;1458050962120;9;12;1;5;24;3;6;122284
right;1458050962120;0;1;0;0;0;0;0;126772
right;1458050962121;0;1;1;0;0;0;0;126792
left;1458050962121;0;1;1;0;0;0;0;126792
left;1458050962122;0;1;1;0;0;0;0;126792
left;1458050962125;8;8;0;5;29;3;8;122294
left;1458050962126;7;11;1;5;35;2;9;122294
left;1458050962126;7;11;1;5;35;2;9;122294
right;1458050962127;9;12;1;6;27;3;7;122294
right;1458050962130;0;1;1;0;0;0;0;126782
left;1458050962132;7;8;0;5;32;3;10;122304
left;1458050962135;7;11;1;5;39;3;10;122304
right;1458050962136;0;1;1;0;0;0;0;126802
left;1458050962136;0;1;1;0;0;0;0;126802
left;1458050962136;0;1;1;0;0;0;0;126802
left;1458050962136;7;11;1;5;39;3;10;122304
right;1458050962137;9;12;1;6;27;3;7;122294
right;1458050962137;8;12;1;6;30;4;8;122304
right;1458050962139;0;1;1;0;0;0;0;126792
left;1458050962140;7;7;0;6;36;3;12;122314
right;1458050962141;0;1;0;0;0;0;0;126792
left;1458050962142;6;9;1;6;44;3;13;122314
right;1458050962143;0;1;0;0;0;0;0;126812
left;1458050962143;0;1;1;0;0;0;0;126812
left;1458050962147;6;9;1;6;44;3;13;122314
right;1458050962148;8;10;1;7;34;4;10;122314
right;1458050962148;0;1;1;0;0;0;0;126802
right;1458050962153;0;1;1;0;0;0;0;126802
left;1458050962154;6;7;0;6;41;4;14;122324
left;1458050962157;0;1;1;0;0;0;0;126812
left;1458050962157;6;10;1;6;50;3;15;122324
left;1458050962157;6;10;1;6;50;3;15;122324
right;1458050962157;0;1;0;0;0;0;0;126812
right;1458050962158;0;1;0;0;0;0;0;126822
left;1458050962158;0;1;0;0;0;0;0;126822
